Rk,Player,Date,Tm,Opp,Rslt,AppDec,IP,H,R,ER,BB,SO,HR,UER,Pit,Str,GSc,IR,IS,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,ERA,WPA,RE24,aLI,DFS(DK),DFS(FD)
831,Chris Archer\archech01,7/14/18,TBR,MIN,W 19-6,GS-5,4.1,5,2,1,1,7,1,1,93,59,53,,,20,19,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0.04,0.673,1.133,18.15,31
832,Chris Archer\archech01,7/27/18,TBR,BAL,L 5-15,GS-6 L,6,7,4,3,2,3,1,1,93,63,45,,,26,24,1,0,0,0,0,0,1,0,0,0,0,0,4.5,-0.173,-1.054,0.894,8.1,18
833,Chris Archer\archech01,6/2/18,TBR,SEA,L 1-3,GS-5 L,5,7,2,2,2,6,0,0,92,52,49,,,23,20,1,0,0,1,0,0,1,1,1,0,0,0,3.6,-0.024,0.399,0.928,13.25,27
834,Chris Archer\archech01,5/23/18,TBR,BOS,L 1-4,GS-6,6,4,1,1,3,6,0,0,95,57,63,,,22,19,1,0,0,0,0,0,2,0,0,0,0,0,1.5,0.17,1.973,1.2,19.3,33
835,Chris Archer\archech01,5/1/18,TBR,DET,L 1-2,GS-6 L,6,6,2,2,1,6,0,0,90,57,57,,,24,23,2,0,0,0,0,0,0,0,0,0,0,0,3,0.037,1.101,1.049,17.3,30
836,Chris Archer\archech01,4/3/18,TBR,NYY,L 4-11,GS-5,5,6,4,4,3,8,1,0,96,59,44,,,23,20,1,0,0,0,0,0,1,0,0,0,0,0,7.2,-0.214,-1.343,0.908,13.85,27
837,Chris Archer\archech01,4/20/18,TBR,MIN,W 8-7,GS-7,6.2,4,2,2,1,5,1,0,92,62,62,,,24,23,1,0,0,0,0,0,0,0,1,1,0,0,2.7,0.135,1.24,1.06,18,29
838,Chris Archer\archech01,3/29/18,TBR,BOS,W 6-4,GS-7,6,6,4,4,1,6,1,0,81,56,49,,,24,23,3,0,0,0,0,0,0,0,0,0,0,0,6,-0.159,-1.649,0.577,13.3,24
839,Chris Archer\archech01,7/22/18,TBR,MIA,W 6-4,GS-6,6,8,4,3,0,13,0,1,101,76,55,,,28,27,2,0,0,1,0,0,0,0,0,0,0,0,4.5,-0.17,-1.027,0.72,28.1,48
840,Chris Archer\archech01,4/26/18,TBR,BAL,W 9-5,GS-6 W,5.1,11,4,4,1,7,1,0,115,78,36,,,27,26,1,0,0,0,0,0,1,1,0,0,0,0,6.75,0.001,-1.956,0.768,14.8,37
841,Matt Andriese\andrima01,5/28/18,TBR,OAK,W 1-0,11-Sep,3,0,0,0,0,2,0,0,31,20,,2,0,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0.591,2.498,2.86,10.75,15
842,Matt Andriese\andrima01,6/18/18,TBR,HOU,L 4-5,6-Mar,2.2,4,3,3,1,2,0,0,51,32,,1,0,13,11,2,0,0,0,0,1,0,0,0,0,0,0,10.12,-0.082,-1.236,1.119,1,5
843,Matt Andriese\andrima01,7/9/18,TBR,DET,W 10-9,10-GF(10) W,1,1,0,0,0,1,0,0,17,12,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.496,2.773,7.65,18
844,Matt Andriese\andrima01,7/4/18,TBR,MIA,L 0-3,GS-2,2,1,0,0,2,3,0,0,36,25,55,,,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.859,1.032,8.7,15
845,Matt Andriese\andrima01,4/10/18,TBR,CHW,W 6-5,8-Aug,1,1,0,0,0,1,0,0,16,10,,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.496,0.735,3.65,6
846,Matt Andriese\andrima01,2018-05-12Ê(2),TBR,BAL,W 10-3,GS-3,3,1,1,1,1,2,1,0,41,26,54,,,11,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0.054,0.473,0.739,7.55,12
847,Matt Andriese\andrima01,4/8/18,TBR,BOS,L 7-8,8-Aug,0.2,4,4,4,0,1,0,0,28,20,,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,1,54,-0.11,-2.804,0.547,-6.9,-7
848,Matt Andriese\andrima01,6/24/18,TBR,NYY,W 7-6,GS-4,3,3,3,3,2,1,1,0,58,37,40,,,14,12,1,0,0,0,0,0,0,0,0,0,0,0,9,-0.26,-2.505,0.924,-0.25,3
849,Matt Andriese\andrima01,6/8/18,TBR,SEA,L 3-4,5-Mar,2.1,5,2,2,1,2,0,0,48,30,,2,1,14,12,2,0,0,1,0,0,0,1,0,0,0,0,7.71,-0.117,-1.426,0.987,1.05,7
850,Matt Andriese\andrima01,5/20/18,TBR,LAA,L 2-5,2-4 L,2,0,2,0,2,1,0,2,45,23,,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.084,-0.427,1.304,5.3,9
851,Matt Andriese\andrima01,5/6/18,TBR,TOR,L 1-2,8-Aug,1,1,0,0,1,2,0,0,18,12,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.496,1.206,5.05,9
852,Matt Andriese\andrima01,4/15/18,TBR,PHI,L 4-10,8-May,2.1,1,2,2,2,3,0,0,43,25,,1,1,10,8,0,0,0,0,0,0,0,1,0,0,0,0,7.71,-0.06,-0.641,0.654,5.45,10
853,Matt Andriese\andrima01,7/11/18,TBR,DET,W 4-2,4-Feb,3,3,2,2,1,6,1,0,49,32,,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.097,-0.514,1.025,12.35,21
854,Matt Andriese\andrima01,6/1/18,TBR,SEA,L 3-4,12-GF(13) L,1,2,1,1,0,1,1,0,20,13,,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,9,-0.234,-0.52,2.285,1.05,3
855,Matt Andriese\andrima01,5/9/18,TBR,ATL,L 2-5,7-Jun,2,0,0,0,0,2,0,0,26,18,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.991,0.097,8.5,12
856,Matt Andriese\andrima01,7/15/18,TBR,MIN,L 7-11,9-GF(10) L,1,2,4,4,4,1,1,0,29,15,,0,0,9,4,1,0,3,0,1,0,0,1,0,0,0,0,36,-0.276,-3.479,3.403,-7.35,-6
857,Matt Andriese\andrima01,4/29/18,TBR,BOS,L 3-4,GS-4,3.1,2,0,0,0,3,0,0,57,35,59,,,13,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.114,1.182,0.891,11.7,19
858,Matt Andriese\andrima01,5/16/18,TBR,KCR,W 5-3,6-8 W,3,3,0,0,0,3,0,0,42,33,,0,0,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.246,1.517,1.472,14.95,30
859,Matt Andriese\andrima01,4/25/18,TBR,BAL,W 8-4,6-8 H,2.2,1,0,0,0,4,0,0,28,22,,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.098,1.241,0.482,13.4,20
860,Matt Andriese\andrima01,7/2/18,TBR,MIA,L 2-3,8-Jul,2,1,0,0,0,0,0,0,28,15,,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.859,0.426,3.9,6
861,Matt Andriese\andrima01,5/24/18,TBR,BOS,W 6-3,9-Jul,2.2,4,3,2,0,3,1,1,45,34,,0,0,12,12,2,0,0,0,0,0,0,0,0,0,0,0,6.75,0.007,-1.834,0.14,5.6,11
862,Matt Andriese\andrima01,5/2/18,TBR,DET,L 2-3,11-GF(12) L,1,2,1,1,0,2,0,0,15,12,,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,9,-0.219,-0.871,2.01,3.05,6
863,Matt Andriese\andrima01,6/13/18,TBR,TOR,W 1-0,7-Apr,3.2,2,0,0,1,2,0,0,50,31,,1,0,13,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0.291,2.007,1.263,10.45,17
864,Matt Andriese\andrima01,4/4/18,TBR,NYY,L 2-7,6-Apr,2.2,3,2,2,0,3,1,0,50,33,,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,6.75,-0.07,-0.971,0.164,6.2,11
865,Matt Andriese\andrima01,4/21/18,TBR,MIN,W 10-1,8-GF,2,4,0,0,0,1,0,0,41,26,,0,0,8,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0.006,0.991,0.175,4.1,9
866,Matt Andriese\andrima01,3/30/18,TBR,BOS,L 0-1,8-GF,2,1,0,0,0,2,0,0,27,22,,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.991,0.746,7.9,12
867,Matt Andriese\andrima01,7/23/18,TBR,NYY,W 7-6,3-6 W,3.2,3,2,0,0,5,0,2,49,36,,0,0,14,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18,1.486,1.064,20.45,38
868,Jose Alvarado\alvarjo03,5/15/19,TBR,MIA,W 1-0,7-8 H,1.1,0,0,0,0,1,0,0,16,9,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0.687,1.67,5,7
869,Jose Alvarado\alvarjo03,7/9/18,TBR,DET,W 10-9,8-8 H,0.1,1,1,0,0,0,0,1,5,3,,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032,-0.552,1.75,0.15,1
870,Jose Alvarado\alvarjo03,5/27/19,TBR,TOR,W 8-3,8-8 H,1,0,0,0,1,0,0,0,16,7,,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.077,0.521,2.023,1.65,3
871,Jose Alvarado\alvarjo03,4/18/19,TBR,BAL,L 5-6,10-Oct,1,0,0,0,0,3,0,0,16,10,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0.521,1.84,8.25,12
872,Jose Alvarado\alvarjo03,9/22/18,TBR,TOR,L 2-5,8-GF(8),1,3,2,2,0,1,0,0,15,12,,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,1,18,-0.098,-1.505,0.415,-1.55,0
873,Jose Alvarado\alvarjo03,2018-05-12Ê(2),TBR,BAL,W 10-3,6-7 H,1.1,0,0,0,1,1,0,0,19,8,,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.849,1.402,4.4,7
874,Jose Alvarado\alvarjo03,3/29/19,TBR,HOU,W 4-2,9-GF S,1,1,0,0,1,1,0,0,18,10,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.521,1.422,3.05,6
875,Jose Alvarado\alvarjo03,8/8/18,TBR,BAL,L 4-5,9-GF,1,0,0,0,0,1,0,0,13,10,,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,1.117,1.037,4.25,6
876,Jose Alvarado\alvarjo03,4/1/18,TBR,BOS,L 1-2,5-6 L,1,1,1,1,0,1,0,0,17,13,,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0.132,1.104,2.145,1.65,3
877,Jose Alvarado\alvarjo03,8/11/18,TBR,TOR,W 3-1,8-8 H,1,0,0,0,0,2,0,0,10,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.496,1.857,6.25,9
878,Jose Alvarado\alvarjo03,6/17/18,TBR,NYY,W 3-1,6-May,0.1,1,0,0,2,1,0,0,19,8,,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,-0.28,1.335,0.95,4
879,Jose Alvarado\alvarjo03,7/25/18,TBR,NYY,W 3-2,7-8 H,1.1,2,1,1,1,1,0,0,22,13,,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,6.75,-0.033,-0.19,1.601,1.2,4
880,Jose Alvarado\alvarjo03,6/19/18,TBR,HOU,W 2-1,9-9 H,0.1,1,0,0,0,0,0,0,7,4,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.025,4.42,0.15,1
881,Jose Alvarado\alvarjo03,4/13/18,TBR,PHI,L 1-2,6-6BS,0.2,1,0,0,1,2,0,0,9,9,,2,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.025,-0.093,3.193,4.3,8
882,Jose Alvarado\alvarjo03,4/8/18,TBR,BOS,L 7-8,7-Jul,1,0,0,0,1,0,0,0,15,9,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.531,0.57,1.65,3
883,Jose Alvarado\alvarjo03,5/5/18,TBR,TOR,W 5-3,7-7 H,0.1,0,0,0,0,0,0,0,3,2,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.228,0.71,0.75,1
884,Jose Alvarado\alvarjo03,3/30/19,TBR,HOU,W 3-1,9-GF S,1,0,0,0,0,2,0,0,16,9,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.521,0.993,6.25,9
885,Jose Alvarado\alvarjo03,6/24/18,TBR,NYY,W 7-6,5-Apr,1.1,0,1,1,1,2,0,0,25,14,,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0.141,1.463,1.532,4.4,7
886,Jose Alvarado\alvarjo03,8/9/18,TBR,BAL,W 5-4,8-8 H,1,0,0,0,0,2,0,0,17,11,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.496,1.587,6.25,9
887,Jose Alvarado\alvarjo03,5/17/19,TBR,NYY,L 3-4,9-GF BL,0.2,4,3,3,1,1,1,0,26,17,,0,0,7,6,1,0,1,0,0,0,0,1,0,0,0,1,40.5,-0.901,-2.985,4.87,-5.5,-4
888,Jose Alvarado\alvarjo03,4/11/18,TBR,CHW,L 1-2,6-7 H,1,0,0,0,1,2,0,0,20,11,,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.496,2.304,5.65,9
889,Jose Alvarado\alvarjo03,9/28/18,TBR,TOR,L 6-7,7-7 BL,0.1,1,2,1,2,1,0,1,22,8,,1,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,27,-0.481,-2.82,2.642,-1.05,1
890,Jose Alvarado\alvarjo03,9/8/18,TBR,BAL,W 10-5,7-7 H,0.1,0,0,0,0,1,0,0,6,3,,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.434,2.49,2.75,4
891,Jose Alvarado\alvarjo03,5/24/19,TBR,CLE,L 1-3,7-8 L,1,2,2,2,3,1,0,0,25,11,,2,0,8,4,0,0,0,0,1,0,0,0,0,0,0,0,18,-0.251,-1.791,3.089,-2.75,0
892,Jose Alvarado\alvarjo03,5/20/18,TBR,LAA,L 2-5,5-Apr,1.1,1,1,1,2,1,0,0,28,13,,1,1,8,3,1,0,0,1,0,2,0,2,0,0,0,0,6.75,-0.117,-0.886,1.271,0.6,4
893,Jose Alvarado\alvarjo03,8/12/18,TBR,TOR,L 1-2,6-6 BL,0.1,2,1,1,0,1,0,0,12,9,,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,27,-0.222,-1.303,2.29,-0.45,1
894,Jose Alvarado\alvarjo03,7/10/18,TBR,DET,W 5-2,3-4 W,2,0,0,0,0,3,0,0,29,18,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.991,0.522,14.5,27
895,Jose Alvarado\alvarjo03,5/8/19,TBR,ARI,L 2-3,10-Sep,1.1,0,0,0,1,3,0,0,17,11,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.63,2.692,8.4,13
896,Jose Alvarado\alvarjo03,7/31/18,TBR,LAA,W 10-6,8-Aug,1,1,0,0,1,1,0,0,16,9,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.496,0.688,3.05,6
897,Jose Alvarado\alvarjo03,5/14/18,TBR,KCR,W 2-1,8-8 H,0.1,0,0,0,0,0,0,0,3,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.105,1.26,0.75,1
898,Jose Alvarado\alvarjo03,8/20/18,TBR,KCR,W 1-0,9-GF S,1,0,0,0,1,2,0,0,20,12,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0.496,2.905,5.65,9
899,Jose Alvarado\alvarjo03,5/29/19,TBR,TOR,W 4-3,8-8BS,0,2,1,1,2,0,0,0,17,7,,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,inf,-0.528,-2.844,2.896,-4.4,-3
900,Jose Alvarado\alvarjo03,5/18/19,TBR,NYY,W 2-1,11-GF(11) S,1,1,0,0,0,1,0,0,12,7,,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.213,0.538,4.58,3.65,6
